repo_id,repo_name,query,title,link,collected_at
BR-FED-0004,Repositório Institucional da UFC,bebida feita de,Estudo da remoção de parabenos em sistema de lodo granular aeróbio,https://repositorio.ufc.br/handle/riufc/50431,2026-02-11T10:07:49-03:00
BR-FED-0004,Repositório Institucional da UFC,licor de,A avó de fala baixinha e ligeira nos abençoa com a mais deliciosa de suas receitas: o amor,https://repositorio.ufc.br/handle/riufc/35813,2026-02-11T10:07:52-03:00
BR-FED-0004,Repositório Institucional da UFC,licor de,Morfometria e composição quimíca-bromatológica da pornunça (Manihot sp.) em função da densidade de plantio e adubação fosfatada,https://repositorio.ufc.br/handle/riufc/14690,2026-02-11T10:07:52-03:00
BR-FED-0004,Repositório Institucional da UFC,licor de,Emprego de extração por solvente na recuperação de ítrio e itérbio,https://repositorio.ufc.br/handle/riufc/54368,2026-02-11T10:07:52-03:00
BR-FED-0004,Repositório Institucional da UFC,licor de,Utilização da espectroscopia no infravermelho próximo como ferramenta para caracterização fenotípica do material genético do cajueiro,https://repositorio.ufc.br/handle/riufc/61532,2026-02-11T10:07:52-03:00
BR-FED-0004,Repositório Institucional da UFC,licor de,Resíduos agroindustriais aplicados à produção de biossurfactantes: uma revisão,https://repositorio.ufc.br/handle/riufc/61584,2026-02-11T10:07:52-03:00
BR-FED-0004,Repositório Institucional da UFC,licor de,Recuperação de cobre de placas de circuito impresso através do processo de lixiviação em ácido sulfúrico,https://repositorio.ufc.br/handle/riufc/70063,2026-02-11T10:07:52-03:00
BR-FED-0004,Repositório Institucional da UFC,licor de,Engenharia social: implementação de um sistema de tratamento da manipueira em Pacajus,https://repositorio.ufc.br/handle/riufc/62556,2026-02-11T10:07:52-03:00
BR-FED-0004,Repositório Institucional da UFC,licor de,Processos de obtenção de nanocelulose a partir das fibras de prensagem do mesocarpo do dendê,https://repositorio.ufc.br/handle/riufc/10789,2026-02-11T10:07:52-03:00
BR-FED-0004,Repositório Institucional da UFC,licor de,Determinação de metais disponibilizados por lixiviações ácidas em placas de circuito impresso,https://repositorio.ufc.br/handle/riufc/68130,2026-02-11T10:07:52-03:00
BR-FED-0004,Repositório Institucional da UFC,licor de,Produção de etanol por sacarificação e fermentação simultânea da fibra de caju pré-tratada com peróxido de hidrogênio alcalino,https://repositorio.ufc.br/handle/riufc/28385,2026-02-11T10:07:52-03:00
BR-FED-0004,Repositório Institucional da UFC,licor de,Produção e análise sensorial de cerveja artesanal do tipo Weissbier com espécies nativas do nordeste brasileiro,https://repositorio.ufc.br/handle/riufc/84569,2026-02-11T10:07:52-03:00
BR-FED-0004,Repositório Institucional da UFC,licor de,"Processos de catálise e adsorção, em fase líquida, de hidrocarbonetos poliaromáticos sobre alumino e titanossilicatos mesoporosos",https://repositorio.ufc.br/handle/riufc/61315,2026-02-11T10:07:52-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,Avaliação de processamento do vinho por uplc-ms e quimiometria,https://repositorio.ufc.br/handle/riufc/39135,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,Taste  sensibility  to  phenylthiocarbamide  and  its  relationship  to food preferences,https://repositorio.ufc.br/handle/riufc/17439,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,A cultura de espumantes no Vale do São Francisco,https://repositorio.ufc.br/handle/riufc/34619,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,A acadêmica que transpõe barreiras intelectuais e morais,https://repositorio.ufc.br/handle/riufc/35570,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,Avaliação da estabilidade de massa e espectroscopia raman de amostras de próteses parciais removíveis a grampos após higienização com vinagre de vinho branco,https://repositorio.ufc.br/handle/riufc/37341,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,Yo,https://repositorio.ufc.br/handle/riufc/55488,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,A concepção estética do pigmalião e os efeitos artísticos da mimesis no romance A Nova Heloísa,https://repositorio.ufc.br/handle/riufc/23732,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,Adriano: passageiro da poesia,https://repositorio.ufc.br/handle/riufc/34365,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,Subsídios à gestão empresarial na busca de competitividade: o caso dos derivados do caju,https://repositorio.ufc.br/handle/riufc/66041,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,"Sobre o ""isinglass"" da bexiga natatória da pescada amarela, Cynoscion acoupa (Lacépède)",https://repositorio.ufc.br/handle/riufc/1696,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,Avaliação de variedades de videira resistentes ao míldio e ao oídio cultivadas no sudoeste da França,https://repositorio.ufc.br/handle/riufc/80264,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,Sherlock Holmes nos estudos culturais: procura de vestígios com Ernst Bloch,https://repositorio.ufc.br/handle/riufc/22128,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,Imaginação e metáfora em Iracema,https://repositorio.ufc.br/handle/riufc/1514,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,Determinação do teor de histamina em produtos de pescado por HPLC,https://repositorio.ufc.br/handle/riufc/43253,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,A memória de Mário de Andrade e o alargamento semântico dos discursos sobre patrimônio nacional,https://repositorio.ufc.br/handle/riufc/48884,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,Avaliação microbiológica da silagem biológica de resíduos de pescado das indústrias  de filetagem de tilápia do Nilo (Oreochromis niloticus),https://repositorio.ufc.br/handle/riufc/7813,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,Conhecendo diferentes propriedades agrícolas do Brasil: petrolina-PE e Juazeiro- BA,https://repositorio.ufc.br/handle/riufc/48139,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,Inativação de vibro colerae sob a ação dos ácidos acético e cítrico,https://repositorio.ufc.br/handle/riufc/54024,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,Pequenas horas: Babinski no Ceará,https://repositorio.ufc.br/handle/riufc/49999,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,vinho de,"Tensões sociais no consumo de bebidas alcoólicas em Fortaleza (1915 - 1935): trabalhadores, boêmios, ébrios e alcoólatras",https://repositorio.ufc.br/handle/riufc/3063,2026-02-11T10:07:58-03:00
BR-FED-0004,Repositório Institucional da UFC,aguardente de,Entre engenhos e alambiques: circulação e produção de aguardente de cana em Maranguape (1860-1930),https://repositorio.ufc.br/handle/riufc/56752,2026-02-11T10:08:02-03:00
BR-FED-0004,Repositório Institucional da UFC,aguardente de,Estudo do comportamento da aguardente de cana durante o envelhecimento em tonéis de bálsamo,https://repositorio.ufc.br/handle/riufc/74580,2026-02-11T10:08:02-03:00
BR-FED-0004,Repositório Institucional da UFC,aguardente de,Análise técnico-econômica de uma fábrica de aguardente composta por caldo de cana e polpa de acerola,https://repositorio.ufc.br/handle/riufc/61548,2026-02-11T10:08:02-03:00
BR-FED-0004,Repositório Institucional da UFC,aguardente de,Componentes das aguardentes de cana-de-açúcar de Cabo Verde e do Nordeste Brasileiro: uma análise comparativa,https://repositorio.ufc.br/handle/riufc/14971,2026-02-11T10:08:02-03:00
BR-FED-0004,Repositório Institucional da UFC,aguardente de,Verificação de metodologia para quantificação de Carbamato de Etile em aguardentes através de cromatografia gasosa a espectrometria de massas (GC-MS),https://repositorio.ufc.br/handle/riufc/40037,2026-02-11T10:08:02-03:00
BR-FED-0004,Repositório Institucional da UFC,aguardente de,Apropriação de magia e discurso publicitário,https://repositorio.ufc.br/handle/riufc/3191,2026-02-11T10:08:02-03:00
BR-FED-0004,Repositório Institucional da UFC,aguardente de,Avaliação das atividades antiagregante plaquetária e anticoagulante em estudo de bioprospecção de Opercutina macrocarpa (L.) Urb. (Jalapa) em plasma humano : determinação do mecanismo de ação.,https://repositorio.ufc.br/handle/riufc/4646,2026-02-11T10:08:02-03:00
BR-FED-0004,Repositório Institucional da UFC,aguardente de,Estudo de toxicologia clínica da tintura de Jalapa na constipação intestinal,https://repositorio.ufc.br/handle/riufc/2493,2026-02-11T10:08:02-03:00
BR-FED-0004,Repositório Institucional da UFC,aguardente de,Determinação de compostos fenólicos em extratos de Amburana cearensis (Fr. All.) A.C. Smith e em aguardentes de cana envelhecidas do Ceará,https://repositorio.ufc.br/handle/riufc/17464,2026-02-11T10:08:02-03:00
BR-FED-0004,Repositório Institucional da UFC,aguardente de,Utilização da espectroscopia no infravermelho próximo como ferramenta para caracterização fenotípica do material genético do cajueiro,https://repositorio.ufc.br/handle/riufc/61532,2026-02-11T10:08:02-03:00
BR-FED-0004,Repositório Institucional da UFC,aguardente de,Produção de cachaça com grânulos de Kefir,https://repositorio.ufc.br/handle/riufc/17236,2026-02-11T10:08:02-03:00
BR-FED-0004,Repositório Institucional da UFC,aguardente de,Ceará à vista: uma análise de artefatos gráficos cearenses do século XX em relação aos rótulos pernambucanos de Coutinho,https://repositorio.ufc.br/handle/riufc/83894,2026-02-11T10:08:02-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,"O uso de plantas medicinais pela população usuária dos Centros de Referência de Assistência Social (CRAS) de Ituiutaba,MG",https://repositorio.ufu.br/handle/123456789/45419,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,Catolicismo popular: práticas e apropriações em Quirinópolis de 1943 a 1997,https://repositorio.ufu.br/handle/123456789/16445,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,O bordado como construção de identidade: uma ação educativa em artes visuais para o 6º no do ensino fundamental II,https://repositorio.ufu.br/handle/123456789/44439,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,Entre o saber médico popular e a alopatia: astúcias e persistências - Uberabinha (1900–1930),https://repositorio.ufu.br/handle/123456789/18773,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,"A cachaça nos rituais afro-brasileiros: cantos, crenças e curas em terreiros de umbanda Uberlândia–MG (2012 –2017)",https://repositorio.ufu.br/handle/123456789/24610,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,Perfil dos idosos brasileiros usuários de plantas medicinais: um levantamento por meio de inquérito on-line,https://repositorio.ufu.br/handle/123456789/34432,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,Memórias do Movimento dos Indígenas não Aldeados do Triângulo Mineiro e Alto Paranaíba (MInA): populações indígenas ressurgentes de Uberlândia e região,https://repositorio.ufu.br/handle/123456789/47279,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,Atividade biológica e caracterização de compostos presentes nas folhas e cascas de Cordiera sessilis (Vell.) Kuntze,https://repositorio.ufu.br/handle/123456789/21698,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,Patente do Óleo de Copaíba: Uma análise discursiva da biopirataria.,https://repositorio.ufu.br/handle/123456789/43832,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,Índios desaldeados no Triângulo Mineiro e Alto Paranaíba : Uma análise sobre a construção e uso da autoimagem como formas de empoderamento,https://repositorio.ufu.br/handle/123456789/26982,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,"Entre a tradição das máscaras da Commedia dell´arte e a contemporaneidade: desafios e aprendizagens no processo de criação do espetáculo ""Do Fundo do Baú"" pelo coletivo Os Mascaratis",https://repositorio.ufu.br/handle/123456789/30022,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,Comida e mineiridade no interior das Gerais: Araguari/Amanhece (1975-2000),https://repositorio.ufu.br/handle/123456789/18569,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,"Promoção à saúde do homem: necessidades, entraves e estratégia de assistência a integral à saúde",https://repositorio.ufu.br/handle/123456789/26567,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,Avaliação da atividade antimicrobiana de extratos metanólicos de diferentes  órgãos de Croton antisyphiliticus Mart.,https://repositorio.ufu.br/handle/123456789/33027,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,"Compostos fenólicos, flavonoides, antocianinas e atividade antioxidante de extratos brutos de Croton antisyphiliticus Mart (pé-de-perdiz) produzidos por maceração dinâmica e ultrassom",https://repositorio.ufu.br/handle/123456789/30026,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,"Escravidão, trabalho e maternidade: a experiência de mulheres negras na obra Um defeito de cor (2006), de Ana Maria Gonçalves",https://repositorio.ufu.br/handle/123456789/38422,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,Síndrome mão-pé e alterações ungueais secundárias ao tratamento com paclitaxel: existe relação com presença de fungos?,https://repositorio.ufu.br/handle/123456789/29979,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,A tradição da cachaça - memórias e história: da produção ao consumo,https://repositorio.ufu.br/handle/123456789/18581,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,Histórias e superstições: narrativas e experiências de transformações da cultura popular de Catalão (GO),https://repositorio.ufu.br/handle/123456789/16455,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,garrafada,Pajelanças e Cultos Pretos em Manaus (1904 a 1940),https://repositorio.ufu.br/handle/123456789/32453,2026-02-11T10:34:42-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,Bebidas alcoólicas e sua ecologia: impactos históricos e sociais desde o surgimento até a atualidade,https://repositorio.ufu.br/handle/123456789/23473,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,Produção de bebida fermentada não alcoólica utilizando cultura presente no gengibre - Ginger Ale,https://repositorio.ufu.br/handle/123456789/46376,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,Diferenças físico-químicas das bebidas de café em relação ao tipo de extração,https://repositorio.ufu.br/handle/123456789/38651,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,Potencial das bebidas vegetais com ênfase a base na utilização de arroz: uma revisão,https://repositorio.ufu.br/handle/123456789/34370,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,Estudo das variáveis de processo para avaliação do rendimento de bebida láctea UHT achocolatada,https://repositorio.ufu.br/handle/123456789/26598,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,Aplicação de um sistema de controle baseado no comportamento do usuário em um refrigerador comercial de bebidas,https://repositorio.ufu.br/handle/123456789/38721,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,Bebidas funcionais fermentadas de cascas de frutas ricas em compostos antioxidantes,https://repositorio.ufu.br/handle/123456789/28746,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,Pontos relevantes da produção de Hidromel,https://repositorio.ufu.br/handle/123456789/32135,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,"Aspectos epidemiológicos relacionados ao consumo de álcool entre
estudantes adolescentes",https://repositorio.ufu.br/handle/123456789/12720,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,Estabilidade de cor de cimentos com diferentes fotoiniciadores,https://repositorio.ufu.br/handle/123456789/35371,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,Determinação analítica de contaminantes e congêneres em bebidas: uma revisão de métodos,https://repositorio.ufu.br/handle/123456789/36553,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,"Construção e validação de escalas para medida de crenças e de percepção
de controle do consumo de bebidas alcoólicas",https://repositorio.ufu.br/handle/123456789/17073,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,Processo produtivo do café: torrefação e qualidade,https://repositorio.ufu.br/handle/123456789/31531,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,Desenvolvimento de refrigeradores de líquido ambientalmente sustentáveis para a indústria de bebidas,https://repositorio.ufu.br/handle/123456789/37701,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,"Análise da capacidade de atendimento de um bar e restaurante, a partir da pandemia de COVID-19, por meio de simulação de eventos discretos",https://repositorio.ufu.br/handle/123456789/35307,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,Obtenção de cafés especiais pela fermentação,https://repositorio.ufu.br/handle/123456789/32488,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,"Estratégias analíticas para a determinação direta de alumínio, chumbo e cobre em amostras de bebidas por espectrometria de absorção atômica em forno de grafite",https://repositorio.ufu.br/handle/123456789/18108,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,Criação da interface para o aplicativo de promoções e bebidas Bibeconomy,https://repositorio.ufu.br/handle/123456789/22289,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,Dispositivo para monitoração do processo de fermentação de bebidas alcoólicas,https://repositorio.ufu.br/handle/123456789/34782,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,bebida feita de,Reciclagem do vidro para embalagens de alimentos e bebidas como etapa do Sistema de Gestão Ambiental.,https://repositorio.ufu.br/handle/123456789/23773,2026-02-11T10:34:44-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,Pré-tratamentos organossolve e hidrotérmico do bagaço e palha de cana-de-açúcar e hidrólise enzimática do licor hemicelulósico visando a produção de bioetanol,https://repositorio.ufu.br/handle/123456789/38357,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,"A indústria de papel e celulose no Brasil: produtividade, competitividade, meio ambiente e mercado consumidor",https://repositorio.ufu.br/handle/123456789/26863,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,Estimativa de área foliar na cultura da soja usando os métodos de dimensões foliares e imagens digitais,https://repositorio.ufu.br/handle/123456789/27521,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,Processo de produção de celulose: uma revisão,https://repositorio.ufu.br/handle/123456789/41946,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,Avaliação de processos de separação por membranas para concentração e fracionamento de lignina,https://repositorio.ufu.br/handle/123456789/29045,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,Aplicação de inteligências artificiais generativas no estudo técnico sobre produção de celulose solúvel,https://repositorio.ufu.br/handle/123456789/46867,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,Pré-tratamento organossolve com glicerina bruta em resíduos florestais de Pinus e Eucalipto no conceito de biorrefinarias,https://repositorio.ufu.br/handle/123456789/44197,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,Interfaces na produção de celulose solúvel: uma análise bibliográfica e bibliométrica,https://repositorio.ufu.br/handle/123456789/44298,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,Avanços para o desenvolvimento sustentável da indústria de papel e celulose através do gerenciamento de seus resíduos,https://repositorio.ufu.br/handle/123456789/32780,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,Pré-tratamento organossolve da biomassa de eucalipto utilizando glicerina bruta,https://repositorio.ufu.br/handle/123456789/26621,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,Estudo do potencial de remoção do cobre pela Pistia Stratiotes L. em efluente sintético da indústria de papel e celulose,https://repositorio.ufu.br/handle/123456789/34542,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,Etapas de nucleação e cristalização e avaliação de parâmetros deprocesso na fabricação de açucar,https://repositorio.ufu.br/handle/123456789/46057,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,Emissões de CO2 em duas áreas em recuperação no Parque Estadual do Pau Furado,https://repositorio.ufu.br/handle/123456789/34251,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,Pré-tratamento organossolve da biomassa residual de eucalipto utilizando etanol,https://repositorio.ufu.br/handle/123456789/31684,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,Preparação e caracterização de fibras de carbono a partir de blendas da lignina carboximetilada e álcool polivinílico,https://repositorio.ufu.br/handle/123456789/40952,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,Inovação na indústria de bebidas: Estudo de caso no setor de cachaça artesanal,https://repositorio.ufu.br/handle/123456789/23461,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,Desenvolvimento e Caracterização de Doce de Leite Diet Enriquecido com Fibras,https://repositorio.ufu.br/handle/123456789/41836,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,Utilização de resíduos dregs da indústria de papel e celulose para a produção de ligantes álcali-ativados,https://repositorio.ufu.br/handle/123456789/39071,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,avaliação de doses de humus de minhoca e tamanhos de recipientes na obtenção de mudas de jenipapeiro (genipa americana l.),https://repositorio.ufu.br/handle/123456789/42835,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,licor de,"O mundo do trabalho e a qualificação profissional: análise das egressas do Programa Mulheres Mil, do Instituto Federal de Goiás (IFG) – Campus Itumbiara",https://repositorio.ufu.br/handle/123456789/18893,2026-02-11T10:34:46-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,Estudo de Compostos Fenólicos em Vinhos Tintos de Uvas Cabernet Sauvignon,https://repositorio.ufu.br/handle/123456789/21042,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,Produção de vinho: descrição e dimensionamento de uma unidade produtora,https://repositorio.ufu.br/handle/123456789/28429,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,Produção de vinhos no cerrado: variedades de uvas e técnicas de produção,https://repositorio.ufu.br/handle/123456789/33698,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,Desenvolvimento de um procedimento Micro-QuEchERS para determinação de pesticidas em vinhos,https://repositorio.ufu.br/handle/123456789/22346,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,Características centesimal e microbiológicas de bolo preparado com vinho tinto e condimentos,https://repositorio.ufu.br/handle/123456789/28895,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,Determinação Eletroanalítica de Tiramina em amostras de Vinho tinto utilizando Eletrodos de baixo custo,https://repositorio.ufu.br/handle/123456789/30518,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,"Território vale dos vinhedos. Instituições, indicação geográfica e
singularidade na vitivinicultura da serra gaúcha",https://repositorio.ufu.br/handle/123456789/13517,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,"Estratégias analíticas para a determinação direta de alumínio, chumbo e cobre em amostras de bebidas por espectrometria de absorção atômica em forno de grafite",https://repositorio.ufu.br/handle/123456789/18108,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,Territorialidade e indicação geográfica : estudo dos territórios do Vale dos Vinhedos (BRA) e Montilla-Moriles (ESP),https://repositorio.ufu.br/handle/123456789/13466,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,Estabilidade de cor de cimentos com diferentes fotoiniciadores,https://repositorio.ufu.br/handle/123456789/35371,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,Bebidas alcoólicas e sua ecologia: impactos históricos e sociais desde o surgimento até a atualidade,https://repositorio.ufu.br/handle/123456789/23473,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,Ciclo de vida organizacional e longevidade de uma empresa centenária: um estudo da vinícola família Salton,https://repositorio.ufu.br/handle/123456789/39728,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,Padrões e estratégias de articulação na performance do saxofone no choro,https://repositorio.ufu.br/handle/123456789/28360,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,Indicações geográficas e estratégia territorial competitiva : estudo comparado Brasil x Espanha,https://repositorio.ufu.br/handle/123456789/13460,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,Destilação de mostos da fermentação alcoólica para produção de etanol hidratado,https://repositorio.ufu.br/handle/123456789/36513,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,Análise comparativa dos processos de produção de etanol anidro,https://repositorio.ufu.br/handle/123456789/21338,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,Separação de leveduras do vinho fermentado através de dois  hidrociclones comerciais de 10 milímetros,https://repositorio.ufu.br/handle/123456789/23315,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,Bebidas funcionais fermentadas de cascas de frutas ricas em compostos antioxidantes,https://repositorio.ufu.br/handle/123456789/28746,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,A “Grande história” como busca da articulação de conhecimentos na formação docente,https://repositorio.ufu.br/handle/123456789/34372,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,vinho de,Levedura selvagem: Comparação e análise de contaminação do processo fermentativo para obtenção de etanol de cana-de-açúcar,https://repositorio.ufu.br/handle/123456789/38572,2026-02-11T10:34:48-03:00
BR-FED-0010,Repositório Institucional da UFU,aguardente de,Projeto de uma minifábrica de cachaça artesanal,https://repositorio.ufu.br/handle/123456789/33417,2026-02-11T10:34:50-03:00
BR-FED-0010,Repositório Institucional da UFU,aguardente de,"Parâmetros microbiológicos, físico-químicos e de acondicionamento envolvidos no envelhecimento da cachaça: uma revisão",https://repositorio.ufu.br/handle/123456789/47528,2026-02-11T10:34:50-03:00
BR-FED-0010,Repositório Institucional da UFU,aguardente de,A tradição da cachaça - memórias e história: da produção ao consumo,https://repositorio.ufu.br/handle/123456789/18581,2026-02-11T10:34:50-03:00
BR-FED-0010,Repositório Institucional da UFU,aguardente de,"Na embriaguês da cachaça: produção, imaginário e marketing
(Minas Gerais   1982-2008)",https://repositorio.ufu.br/handle/123456789/16362,2026-02-11T10:34:50-03:00
BR-FED-0010,Repositório Institucional da UFU,aguardente de,"A cachaça nos rituais afro-brasileiros: cantos, crenças e curas em terreiros de umbanda Uberlândia–MG (2012 –2017)",https://repositorio.ufu.br/handle/123456789/24610,2026-02-11T10:34:50-03:00
